"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"3058","H8CT04172",2022,"C00434191",235046
"3059","H8CT05245",2022,"C00677898",235918
"3060","H8DE01044",2022,"C00782755",241263
"3061","H8FL00034",2022,"C00445163",234983
"3062","H8FL00034",2022,"C00819300",245313
"3063","H8FL01107",2022,"C00698993",236218
"3064","H8FL03020",2022,"C00647214",236321
"3065","H8FL06148",2022,"C00666396",235818
"3066","H8FL15107",2022,"C00444968",235045
"3067","H8FL17053",2022,"C00671891",236488
"3068","H8FL20032",2022,"C00677492",236004
"3069","H8FL26054",2022,"C00799205",242983
"3070","H8FL26062",2022,"C00681932",236997
"3071","H8FL27185",2022,"C00702548",237337
"3072","H8FL27185",2022,"C00714261",238391
"3073","H8FL27185",2022,"C00671859",237794
"3074","H8GA06393",2022,"C00672295",236640
"3075","H8GA07201",2022,"C00649376",236605
"3076","H8GA08118",2022,"C00663294",236996
"3077","H8GA10197",2022,"C00731166",238678
"3078","H8GA13027",2022,"C00672352",236402
"3079","H8GU01020",2022,"C00668335",235861
"3080","H8IA02043",2022,"C00558825",235534
"3081","H8IA03124",2022,"C00646844",236719
"3082","H8ID01124",2022,"C00648295",236415
"3083","H8ID02064",2022,"C00331397",234895
"3084","H8IL03102",2022,"C00636670",236174
"3085","H8IL04134",2022,"C00661777",235940
"3086","H8IL06139",2022,"C00648493",236481
"3087","H8IL09067",2022,"C00327023",234777
"3088","H8IL09174",2022,"C00810069",244233
"3089","H8IL14067",2022,"C00435099",235043
"3090","H8IL14174",2022,"C00652719",235834
"3091","H8IL16153",2022,"C00657361",235883
"3092","H8IN04199",2022,"C00662940",236654
"3093","H8IN06129",2022,"C00658401",236022
"3094","H8IN06129",2022,"C00680769",236619
"3095","H8IN06202",2022,"C00808550",244364
"3096","H8IN06202",2022,"C00678557",243482
"3097","H8IN07184",2022,"C00442921",235033
"3098","H8KS03155",2022,"C00670034",235785
"3099","H8KS04112",2022,"C00632067",235803
"3100","H8KY02031",2022,"C00445023",235052
"3101","H8KY02080",2022,"C00668194",235855
"3102","H8KY03187",2022,"C00793802",242336
"3103","H8LA02054",2022,"C00451336",234998
"3104","H8LA03037",2022,"C00632448",236646
"3105","H8MA02041",2022,"C00226522",234758
"3106","H8MA03106",2022,"C00655647",236436
"3107","H8MA07032",2022,"C00667741",236360
"3108","H8MD01094",2022,"C00435974",235001
"3109","H8MD02100",2022,"C00661785",235941
"3110","H8MD06143",2022,"C00765560",239262
"3111","H8ME01120",2022,"C00433391",235032
"3112","H8ME02185",2022,"C00653816",235937
"3113","H8MI04101",2022,"C00649582",236670
"3114","H8MI04101",2022,"C00815217",245263
"3115","H8MI08102",2022,"C00650150",236757
"3116","H8MI09118",2022,"C00662619",235995
"3117","H8MI11254",2022,"C00638650",236152
"3118","H8MI13250",2022,"C00668608",236796
"3119","H8MN03143",2022,"C00640714",236530
"3120","H8MN04083",2022,"C00793497",242310
"3121","H8MN05239",2022,"C00680934",237127
"3122","H8MN08043",2022,"C00650697",236463
"3123","H8MO01143",2022,"C00638767",236717
"3124","H8MO06092",2022,"C00659367",236282
"3125","H8MO09153",2022,"C00458679",235017
"3126","H8MO09153",2022,"C00447748",234978
"3127","H8MP00041",2022,"C00469882",235079
"3128","H8MS03125",2022,"C00665752",237087
"3129","H8NC08109",2022,"C00696492",236137
"3130","H8NC08109",2022,"C00663229",235991
"3131","H8NC13067",2022,"C00662577",235993
"3132","H8ND00096",2022,"C00670547",236626
"3133","H8NH01210",2022,"C00660464",235878
"3134","H8NJ01226",2022,"C00820944",245487
"3135","H8NJ02166",2022,"C00661868",236229
"3136","H8NJ03073",2022,"C00226928",234760
"3137","H8NJ03206",2022,"C00648220",236412
"3138","H8NJ04014",2022,"C00096412",234704
"3139","H8NJ07223",2022,"C00656686",236284
"3140","H8NJ11142",2022,"C00640003",236874
"3141","H8NM01323",2022,"C00765107",237646
"3142","H8NM01331",2022,"C00639054",236991
"3143","H8NM02156",2022,"C00655571",236252
"3144","H8NM02156",2022,"C00702753",239174
"3145","H8NV02129",2022,"C00676874",236563
"3146","H8NV02137",2022,"C00813808",244750
"3147","H8NV03036",2022,"C00499467",235587
"3148","H8NV04059",2022,"C00666461",237019
"3149","H8NV04059",2022,"C00812818",244806
"3150","H8NY01148",2022,"C00552547",235405
"3151","H8NY01148",2022,"C00763953",238731
"3152","H8NY06048",2022,"C00430991",234935
"3153","H8NY06048",2022,"C00329375",234779
"3154","H8NY11097",2022,"C00779363",240818
"3155","H8NY12129",2022,"C00720912",239113
"3156","H8NY12129",2022,"C00657965",236364
"3157","H8NY15148",2022,"C00639591",236470
"3158","H8NY19181",2022,"C00633859",236317
"3159","H8NY19223",2022,"C00815290",245248
"3160","H8NY21203",2022,"C00450049",234995
"3161","H8NY22151",2022,"C00648725",236599
"3162","H8NY22177",2022,"C00793760",242353
"3163","H8NY23175",2022,"C00808949",244089
"3164","H8NY25105",2022,"C00675108",236312
"3165","H8OH01043",2022,"C00301838",234767
"3166","H8OH03098",2022,"C00810127",244236
"3167","H8OH05036",2022,"C00438697",234999
"3168","H8OH06133",2022,"C00670232",236038
"3169","H8OH08097",2022,"C00667279",236277
"3170","H8OH11141",2022,"C00454694",235011
"3171","H8OH12180",2022,"C00662650",236877
"3172","H8OH13154",2022,"C00682948",236764
"3173","H8OH15076",2022,"C00565077",235592
"3174","H8OH15076",2022,"C00441352",235028
"3175","H8OH16090",2022,"C00639567",235992
"3176","H8OH16124",2022,"C00654079",236419
"3177","H8OK01157",2022,"C00636092",236009
"3178","H8OK04094",2022,"C00678060",237046
"3179","H8OR02161",2022,"C00792465",242221
"3180","H8OR05107",2022,"C00446906",234981
"3181","H8PA04116",2022,"C00670844",236078
"3182","H8PA05071",2022,"C00444620",234975
"3183","H8PA06087",2022,"C00637371",236048
"3184","H8PA07200",2022,"C00669358",235850
"3185","H8PA10147",2022,"C00654723",235829
"3186","H8PA13125",2022,"C00674259",236933
"3187","H8PA15195",2022,"C00655175",236483
"3188","H8PA15229",2022,"C00658567",236981
"3189","H8PA18199",2022,"C00657833",235866
"3190","H8RI01092",2022,"C00683391",236985
"3191","H8SC04250",2022,"C00668491",236379
"3192","H8SC05158",2022,"C00633610",237105
"3193","H8SD01055",2022,"C00628917",236531
"3194","H8TN02119",2022,"C00652149",236922
"3195","H8TN04123",2022,"C00812529",244554
"3196","H8TN06078",2022,"C00647404",236978
"3197","H8TN06094",2022,"C00652743",236133
"3198","H8TN07076",2022,"C00658385",236021
"3199","H8TX02166",2022,"C00660795",235787
"3200","H8TX03081",2022,"C00637405",236049
"3201","H8TX03123",2022,"C00653634",236652
"3202","H8TX05144",2022,"C00662601",235994
"3203","H8TX06225",2022,"C00774414",240294
"3204","H8TX06233",2022,"C00662171",236114
"3205","H8TX06266",2022,"C00770438",241652
"3206","H8TX07140",2022,"C00765198",241666
"3207","H8TX07140",2022,"C00640045",236875
"3208","H8TX16109",2022,"C00653923",236107
"3209","H8TX16125",2022,"C00721993",237808
"3210","H8TX16166",2022,"C00679720",237048
"3211","H8TX16166",2022,"C00783100",241324
"3212","H8TX21307",2022,"C00662767",236880
"3213","H8TX21331",2022,"C00663435",236548
"3214","H8TX27049",2022,"C00655332",236058
"3215","H8TX27080",2022,"C00663823",236657
"3216","H8TX29052",2022,"C00660555",235885
"3217","H8TX29052",2022,"C00253955",240084
"3218","H8TX29110",2022,"C00664581",236211
"3219","H8TX32098",2022,"C00637868",236288
"3220","H8UT03238",2022,"C00654459",235809
"3221","H8UT03238",2022,"C00647339",235894
"3222","H8UT03253",2022,"C00812149",244807
"3223","H8UT03329",2022,"C00812578",244576
"3224","H8UT04046",2022,"C00803858",243498
"3225","H8VA01147",2022,"C00441014",235027
"3226","H8VA01147",2022,"C00760025",238805
"3227","H8VA02087",2022,"C00809285",244122
"3228","H8VA02111",2022,"C00664375",236795
"3229","H8VA06104",2022,"C00661561",236201
"3230","H8VA06138",2022,"C00669531",236399
"3231","H8VA07094",2022,"C00649913",236869
"3232","H8VA10106",2022,"C00638023",236464
"3233","H8VA10189",2022,"C00764316",242339
"3234","H8VA10189",2022,"C00669846",235874
"3235","H8VA11062",2022,"C00445452",235054
"3236","H8VT01065",2022,"C00747493",238350
"3237","H8WA08064",2022,"C00797019",242665
"3238","H8WA08189",2022,"C00652628",236709
"3239","H8WI01156",2022,"C00677286",235911
"3240","H8WI02121",2022,"C00450353",234993
"3241","H8WI04069",2022,"C00759506",239044
"3242","H8WV03097",2022,"C00684266",236582
"3243","H8WV03097",2022,"C00653220",236270
"3244","P20005617",2022,"C00783647",241382
"3245","P20005658",2022,"C00789719",241939
"3246","P20005690",2022,"C00798371",242844
"3247","P20005716",2022,"C00799023",242938
"3248","P20005724",2022,"C00800698",243122
"3249","P20005732",2022,"C00802397",243301
"3250","P20005765",2022,"C00804112",243553
"3251","P20005849",2022,"C00815399",244910
"3252","P20005948",2022,"C00821694",245525
"3253","P20005955",2022,"C00725374",245533
"3254","P20005989",2022,"C00825687",245801
"3255","P20005997",2022,"C00825794",245806
"3256","P20006011",2022,"C00826560",245841
"3257","P20006037",2022,"C00828467",245949
"3258","P20006086",2022,"C00829150",246023
"3259","P20006094",2022,"C00830380",246143
"3260","P40003584",2022,"C00564880",238614
"3261","P40004574",2022,"C00771287",241223
"3262","P40004574",2022,"C00611756",239504
"3263","S0AR00150",2022,"C00476317",235156
"3264","S0AR00218",2022,"C00726422",237820
"3265","S0AZ00350",2022,"C00696526",236139
"3266","S0CA00496",2022,"C00689885",238327
"3267","S0CA00504",2022,"C00767517",240284
"3268","S0CO00211",2022,"C00458398",235035
"3269","S0CO00211",2022,"C00585737",235399
"3270","S0CT00177",2022,"C00492991",235128
"3271","S0FL00338",2022,"C00494617",235167
"3272","S0FL00338",2022,"C00620518",235799
"3273","S0GA00377",2022,"C00690974",236850
"3274","S0GA00484",2022,"C00726075",237698
"3275","S0GA00559",2022,"C00736876",238231
"3276","S0IA00028",2022,"C00230482",234756
"3277","S0ID00172",2022,"C00726877",238070
"3278","S0IL00501",2022,"C00696815",236620
"3279","S0IL00592",2022,"C00721589",238459
"3280","S0KS00091",2022,"C00458315",235031
"3281","S0KS00166",2022,"C00563577",235613
"3282","S0KY00156",2022,"C00496075",235322
"3283","S0KY00420",2022,"C00783274",241325
"3284","S0KY00420",2022,"C00733261",238151
"3285","S0LA00378",2022,"C00752139",239125
"3286","S0LA00394",2022,"C00755447",238773
"3287","S0MO00183",2022,"C00714741",238562
"3288","S0MO00183",2022,"C00304758",235037
"3289","S0MS00094",2022,"C00751289",238862
"3290","S0MS00094",2022,"C00742098",238913
"3291","S0NC00335",2022,"C00769554",239776
"3292","S0NC00335",2022,"C00697870",237299
"3293","S0NC00343",2022,"C00717918",237438
"3294","S0ND00093",2022,"C00473371",235084
"3295","S0ND00093",2022,"C00641225",237041
"3296","S0NH00326",2022,"C00772921",245768
"3297","S0NH00326",2022,"C00711010",238673
"3298","S0NY00667",2022,"C00749226",238872
"3299","S0OH00133",2022,"C00458463",235036
"3300","S0OH00133",2022,"C00548677",235308
"3301","S0OK00354",2022,"C00717090",237838
"3302","S0OR00329",2022,"C00720094",238145
"3303","S0UT00165",2022,"C00473827",235097
"3304","S0WI00197",2022,"C00482984",235179
"3305","S0WI00247",2022,"C00614115",238480
"3306","S0WI00254",2022,"C00781526",241087
"3307","S2AK00119",2022,"C00774034",240258
"3308","S2AK00127",2022,"C00774570",240296
"3309","S2AK00150",2022,"C00777839",240615
"3310","S2AK00168",2022,"C00784892",241539
"3311","S2AK00176",2022,"C00787093",241761
"3312","S2AK00184",2022,"C00804765",243604
"3313","S2AK00200",2022,"C00815431",245004
"3314","S2AK00218",2022,"C00816702",245037
"3315","S2AK00226",2022,"C00815019",245141
"3316","S2AK00275",2022,"C00814038",245547
"3317","S2AL00111",2022,"C00705012",236325
"3318","S2AL00137",2022,"C00770859",239975
"3319","S2AL00145",2022,"C00772954",245316
"3320","S2AL00145",2022,"C00781443",241065
"3321","S2AL00152",2022,"C00784066",241429
"3322","S2AL00160",2022,"C00785527",241622
"3323","S2AL00178",2022,"C00787796",241813
"3324","S2AL00186",2022,"C00787903",241814
"3325","S2AL00202",2022,"C00791913",242170
"3326","S2AL00210",2022,"C00795179",242495
"3327","S2AL00228",2022,"C00799668",243005
"3328","S2AL00236",2022,"C00813022",244658
"3329","S2AL00251",2022,"C00803254",243419
"3330","S2AL00277",2022,"C00805887",243755
"3331","S2AR00073",2022,"C00768820",239621
"3332","S2AR00081",2022,"C00771634",240047
"3333","S2AR00099",2022,"C00777805",240616
"3334","S2AR00107",2022,"C00784272",241456
"3335","S2AR00115",2022,"C00778993",241514
"3336","S2AR00123",2022,"C00812834",244612
"3337","S2AR00149",2022,"C00806349",244970
"3338","S2AZ00299",2022,"C00796425",242614
"3339","S2AZ00323",2022,"C00768556",239949
"3340","S2AZ00331",2022,"C00778407",240698
"3341","S2AZ00349",2022,"C00780791",240976
"3342","S2AZ00356",2022,"C00781898",241124
"3343","S2AZ00372",2022,"C00784165",241439
"3344","S2AZ00372",2022,"C00772939",245562
"3345","S2AZ00380",2022,"C00791467",242120
"3346","S2AZ00422",2022,"C00805499",243725
"3347","S2CA00856",2022,"C00694737",237120
"3348","S2CA00864",2022,"C00744870",237318
"3349","S2CA00872",2022,"C00721787",244793
"3350","S2CA00872",2022,"C00750034",237704
"3351","S2CA00880",2022,"C00753616",238092
"3352","S2CA00898",2022,"C00754796",238618
"3353","S2CA00922",2022,"C00762179",238933
"3354","S2CA00948",2022,"C00764266",237414
"3355","S2CA00955",2022,"C00765164",238524
"3356","S2CA00963",2022,"C00769042",239640
"3357","S2CA00971",2022,"C00769075",239641
"3358","S2CA00989",2022,"C00770271",239889
"3359","S2CA00997",2022,"C00772111",240116
"3360","S2CA01029",2022,"C00774133",240241
"3361","S2CA01052",2022,"C00784850",241531
"3362","S2CA01060",2022,"C00785733",241623
"3363","S2CA01078",2022,"C00789255",241916
"3364","S2CA01086",2022,"C00789297",241902
"3365","S2CA01094",2022,"C00791509",242121
"3366","S2CA01102",2022,"C00750935",242132
"3367","S2CA01110",2022,"C00795096",242466
"3368","S2CA01185",2022,"C00801654",243229
"3369","S2CA01193",2022,"C00776633",243347
"3370","S2CA01219",2022,"C00804468",243606
"3371","S2CA01227",2022,"C00804468",243579
"3372","S2CA01250",2022,"C00805994",243766
"3373","S2CA01268",2022,"C00807461",243935
"3374","S2CA01276",2022,"C00808477",244045
"3375","S2CA01284",2022,"C00809665",244176
"3376","S2CA01318",2022,"C00815944",245068
"3377","S2CO00159",2022,"C00772707",240182
"3378","S2CO00167",2022,"C00775221",240356
"3379","S2CO00167",2022,"C00784751",244812
"3380","S2CO00191",2022,"C00784116",241635
"3381","S2CO00209",2022,"C00786723",241737
"3382","S2CO00225",2022,"C00790279",241996
"3383","S2CO00233",2022,"C00790402",241997
"3384","S2CO00241",2022,"C00791186",242086
"3385","S2CO00241",2022,"C00772905",245357
"3386","S2CO00258",2022,"C00791533",242141
"3387","S2CO00274",2022,"C00800466",243123
"3388","S2CO00282",2022,"C00809764",244813
"3389","S2CT00256",2022,"C00762559",238053
"3390","S2CT00264",2022,"C00709964",239075
"3391","S2CT00272",2022,"C00795559",242521
"3392","S2CT00306",2022,"C00804120",243534
"3393","S2CT00314",2022,"C00705905",245615
"3394","S2CT00314",2022,"C00804377",243554
"3395","S2CT00322",2022,"C00808956",244092
"3396","S2CT00330",2022,"C00812552",244557
"3397","S2CT00348",2022,"C00817429",245100
"3398","S2FL00433",2022,"C00726125",238787
"3399","S2FL00441",2022,"C00748749",237659
"3400","S2FL00458",2022,"C00574236",239008
"3401","S2FL00466",2022,"C00764449",238820
"3402","S2FL00474",2022,"C00766279",239313
"3403","S2FL00482",2022,"C00766535",239340
"3404","S2FL00490",2022,"C00768002",239505
"3405","S2FL00508",2022,"C00771261",240004
"3406","S2FL00540",2022,"C00799635",243028
"3407","S2FL00557",2022,"C00774265",240259
"3408","S2FL00599",2022,"C00726547",240560
"3409","S2FL00607",2022,"C00779017",240772
"3410","S2FL00615",2022,"C00739979",240957
"3411","S2FL00623",2022,"C00765750",241088
"3412","S2FL00631",2022,"C00590489",241111
"3413","S2FL00656",2022,"C00782961",241287
"3414","S2FL00672",2022,"C00782839",241288
"3415","S2FL00680",2022,"C00783845",241409
"3416","S2FL00706",2022,"C00790113",241968
"3417","S2FL00714",2022,"C00815308",244893
"3418","S2FL00722",2022,"C00815431",244914
"3419","S2FL00730",2022,"C00815522",244915
"3420","S2FL00748",2022,"C00817957",245142
"3421","S2FL00755",2022,"C00818419",245209
"3422","S2GA00167",2022,"C00774398",240271
"3423","S2GA00175",2022,"C00776328",240419
"3424","S2GA00183",2022,"C00776476",240455
"3425","S2GA00209",2022,"C00781427",241066
"3426","S2GA00217",2022,"C00784611",241808
"3427","S2GA00225",2022,"C00772962",244982
"3428","S2GA00225",2022,"C00787853",241809
"3429","S2GA00233",2022,"C00788901",241882
"3430","S2GA00266",2022,"C00794370",242408
"3431","S2GA00274",2022,"C00797910",242783
"3432","S2GA00282",2022,"C00805721",243743
"3433","S2GA00308",2022,"C00823443",245645
"3434","S2HI00155",2022,"C00800656",243146
"3435","S2HI00163",2022,"C00803213",243420
"3436","S2HI00171",2022,"C00808295",244046
"3437","S2HI00197",2022,"C00816488",245038
"3438","S2HI00205",2022,"C00817304",245085
"3439","S2HI00213",2022,"C00817494",245102
"3440","S2HI00221",2022,"C00821520",245517
"3441","S2IA00131",2022,"C00769208",240507
"3442","S2IA00149",2022,"C00780361",240917
"3443","S2IA00156",2022,"C00784314",241457
"3444","S2IA00164",2022,"C00785279",241578
"3445","S2IA00172",2022,"C00791525",242133
"3446","S2IA00180",2022,"C00803908",243484
"3447","S2ID00111",2022,"C00768119",239545
"3448","S2ID00129",2022,"C00791319",242099
"3449","S2ID00137",2022,"C00791418",242109
"3450","S2ID00145",2022,"C00794800",242439
"3451","S2ID00152",2022,"C00811596",244478
"3452","S2ID00160",2022,"C00805689",243726
"3453","S2ID00178",2022,"C00808162",244001
"3454","S2ID00186",2022,"C00810226",244238
"3455","S2ID00194",2022,"C00811125",244755
"3456","S2IL00143",2022,"C00766436",239334
"3457","S2IL00150",2022,"C00773978",240456
"3458","S2IL00184",2022,"C00782714",241500
"3459","S2IL00192",2022,"C00788372",241867
"3460","S2IL00200",2022,"C00789479",241934
"3461","S2IL00218",2022,"C00788208",241976
"3462","S2IL00226",2022,"C00795112",242467
"3463","S2IL00234",2022,"C00800441",243124
"3464","S2IL00242",2022,"C00800375",243075
"3465","S2IL00259",2022,"C00806786",243854
"3466","S2IL00267",2022,"C00807222",243894
"3467","S2IL00275",2022,"C00807156",244479
"3468","S2IL00309",2022,"C00829648",246079
"3469","S2IN00133",2022,"C00746842",237176
"3470","S2IN00166",2022,"C00697615",240796
"3471","S2IN00174",2022,"C00782110",241158
"3472","S2IN00182",2022,"C00785931",241651
"3473","S2IN00208",2022,"C00726018",241781
"3474","S2IN00281",2022,"C00787762",244018
"3475","S2IN00299",2022,"C00789123",244019
"3476","S2IN00307",2022,"C00789123",245436
"3477","S2KS00097",2022,"C00769315",239709
"3478","S2KS00105",2022,"C00788026",241822
"3479","S2KS00113",2022,"C00790469",242007
"3480","S2KS00121",2022,"C00801399",243212
"3481","S2KS00139",2022,"C00820407",245454
"3482","S2KY00103",2022,"C00765131",238522
"3483","S2KY00111",2022,"C00779611",240833
"3484","S2KY00129",2022,"C00789453",241917
"3485","S2KY00137",2022,"C00790162",241977
"3486","S2KY00202",2022,"C00824433",245733
"3487","S2LA00127",2022,"C00766683",240134
"3488","S2LA00135",2022,"C00790758",242046
"3489","S2LA00150",2022,"C00763565",243101
"3490","S2LA00168",2022,"C00802710",243320
"3491","S2LA00184",2022,"C00819946",245402
"3492","S2LA00200",2022,"C00821801",245922
"3493","S2MA00196",2022,"C00756007",238601
"3494","S2MD00529",2022,"C00724328",237983
"3495","S2MD00545",2022,"C00776625",240457
"3496","S2MD00552",2022,"C00787556",241792
"3497","S2MD00560",2022,"C00776807",242190
"3498","S2MD00586",2022,"C00806810",243855
"3499","S2MD00594",2022,"C00816462",245011
"3500","S2MD00602",2022,"C00814442",244814
"3501","S2MD00610",2022,"C00820449",245455
"3502","S2MD00628",2022,"C00820795",245482
"3503","S2MD00651",2022,"C00827071",245867
"3504","S2MN00332",2022,"C00814558",244830
"3505","S2MO00460",2022,"C00751156",238747
"3506","S2MO00478",2022,"C00768465",239562
"3507","S2MO00486",2022,"C00770529",239950
"3508","S2MO00494",2022,"C00770172",239872
"3509","S2MO00510",2022,"C00771873",240075
"3510","S2MO00528",2022,"C00771972",240087
"3511","S2MO00536",2022,"C00774059",240260
"3512","S2MO00544",2022,"C00773184",245563
"3513","S2MO00544",2022,"C00775015",240339
"3514","S2MO00551",2022,"C00777227",240561
"3515","S2MO00569",2022,"C00777177",240542
"3516","S2MO00577",2022,"C00715896",240700
"3517","S2MO00585",2022,"C00779967",240877
"3518","S2MO00593",2022,"C00464602",241141
"3519","S2MO00601",2022,"C00787226",241771
"3520","S2MO00627",2022,"C00790873",242068
"3521","S2MO00635",2022,"C00791566",242142
"3522","S2MO00643",2022,"C00794388",242409
"3523","S2MO00650",2022,"C00772277",243282
"3524","S2MO00668",2022,"C00803130",243445
"3525","S2MO00676",2022,"C00803841",243485
"3526","S2MO00684",2022,"C00809269",244152
"3527","S2MO00692",2022,"C00810754",244319
"3528","S2MO00700",2022,"C00811919",244518
"3529","S2MO00718",2022,"C00815241",244883
"3530","S2MO00726",2022,"C00460063",245277
"3531","S2MO00734",2022,"C00819466",245330
"3532","S2MO00742",2022,"C00815001",245505
"3533","S2MO00775",2022,"C00810820",245548
"3534","S2MO00866",2022,"C00818682",245549
"3535","S2NC00273",2022,"C00743609",238497
"3536","S2NC00307",2022,"C00543231",237936
"3537","S2NC00331",2022,"C00765933",239366
"3538","S2NC00349",2022,"C00766873",239381
"3539","S2NC00372",2022,"C00770313",239890
"3540","S2NC00380",2022,"C00770925",239976
"3541","S2NC00398",2022,"C00771105",240005
"3542","S2NC00406",2022,"C00771220",240021
"3543","S2NC00422",2022,"C00772384",240133
"3544","S2NC00430",2022,"C00772665",240164
"3545","S2NC00448",2022,"C00772558",240198
"3546","S2NC00455",2022,"C00774018",240229
"3547","S2NC00463",2022,"C00774018",240243
"3548","S2NC00471",2022,"C00774851",240319
"3549","S2NC00489",2022,"C00776757",240487
"3550","S2NC00497",2022,"C00777904",240634
"3551","S2NC00505",2022,"C00772889",244944
"3552","S2NC00505",2022,"C00614776",240660
"3553","S2NC00513",2022,"C00780460",240941
"3554","S2NC00521",2022,"C00779793",240863
"3555","S2NC00539",2022,"C00780221",240918
"3556","S2NC00547",2022,"C00785451",241602
"3557","S2NC00554",2022,"C00789651",242122
"3558","S2NC00562",2022,"C00789842",241947
"3559","S2NC00570",2022,"C00789925",241956
"3560","S2NC00588",2022,"C00790550",242027
"3561","S2NC00596",2022,"C00793265",242292
"3562","S2NC00604",2022,"C00811505",244460
"3563","S2NC00612",2022,"C00793844",242358
"3564","S2NC00620",2022,"C00768226",242511
"3565","S2NC00653",2022,"C00799155",242965
"3566","S2NC00661",2022,"C00799056",242966
"3567","S2NC00679",2022,"C00792424",243395
"3568","S2NC00687",2022,"C00806026",243802
"3569","S2NC00695",2022,"C00806026",243803
"3570","S2NC00703",2022,"C00806026",243767
"3571","S2NC00711",2022,"C00806919",243869
"3572","S2NC00729",2022,"C00808618",244047
"3573","S2NC00737",2022,"C00810937",244368
"3574","S2NC00745",2022,"C00815225",244884
"3575","S2NC00778",2022,"C00816348",244991
"3576","S2ND00107",2022,"C00690586",236566
"3577","S2ND00115",2022,"C00804062",243514
"3578","S2ND00123",2022,"C00802959",243983
"3579","S2ND00131",2022,"C00813139",245210
"3580","S2NH00207",2022,"C00786921",241749
"3581","S2NH00215",2022,"C00795039",242669
"3582","S2NH00231",2022,"C00800326",243076
"3583","S2NH00249",2022,"C00800847",243147
"3584","S2NH00256",2022,"C00803601",243467
"3585","S2NH00264",2022,"C00748293",243683
"3586","S2NH00272",2022,"C00813295",244672
"3587","S2NH00280",2022,"C00816967",245059
"3588","S2NH00298",2022,"C00776807",245103
"3589","S2NH00306",2022,"C00736942",245104
"3590","S2NV00290",2022,"C00783209",241326
"3591","S2NV00308",2022,"C00783936",241410
"3592","S2NV00324",2022,"C00787135",241772
"3593","S2NV00324",2022,"C00772897",245223
"3594","S2NV00332",2022,"C00787689",241810
"3595","S2NV00340",2022,"C00789594",241926
"3596","S2NV00357",2022,"C00810572",244696
"3597","S2NV00365",2022,"C00815654",244932
"3598","S2NV00399",2022,"C00810077",245211
"3599","S2NV00415",2022,"C00822619",245593
"3600","S2NY00325",2022,"C00751826",237219
"3601","S2NY00333",2022,"C00756023",239065
"3602","S2NY00341",2022,"C00764076",238160
"3603","S2NY00374",2022,"C00776468",245960
"3604","S2NY00382",2022,"C00774265",240472
"3605","S2NY00416",2022,"C00784538",241483
"3606","S2NY00440",2022,"C00794875",242440
"3607","S2NY00473",2022,"C00798181",242896
"3608","S2NY00499",2022,"C00800268",243077
"3609","S2NY00523",2022,"C00815662",244933
"3610","S2NY00531",2022,"C00819953",245403
"3611","S2OH00170",2022,"C00494930",236792
"3612","S2OH00287",2022,"C00722207",238209
"3613","S2OH00329",2022,"C00769240",239690
"3614","S2OH00337",2022,"C00769737",239819
"3615","S2OH00345",2022,"C00769364",239820
"3616","S2OH00352",2022,"C00770479",239908
"3617","S2OH00360",2022,"C00769745",239961
"3618","S2OH00378",2022,"C00791988",242181
"3619","S2OH00386",2022,"C00775585",240385
"3620","S2OH00394",2022,"C00776807",240508
"3621","S2OH00402",2022,"C00777771",240618
"3622","S2OH00410",2022,"C00781393",241052
"3623","S2OH00428",2022,"C00781872",241142
"3624","S2OH00436",2022,"C00783142",241328
"3625","S2OH00436",2022,"C00772947",244875
"3626","S2OH00451",2022,"C00786467",241709
"3627","S2OH00469",2022,"C00787341",241782
"3628","S2OH00477",2022,"C00790386",242008
"3629","S2OH00493",2022,"C00792820",242256
"3630","S2OH00527",2022,"C00805663",243744
"3631","S2OH00543",2022,"C00795047",245594
"3632","S2OK00111",2022,"C00776245",240420
"3633","S2OK00129",2022,"C00788034",241823
"3634","S2OK00137",2022,"C00790030",241963
"3635","S2OK00145",2022,"C00790063",241964
"3636","S2OK00152",2022,"C00792184",242202
"3637","S2OK00160",2022,"C00794214",242386
"3638","S2OK00178",2022,"C00801860",243244
"3639","S2OK00186",2022,"C00498345",243907
"3640","S2OK00194",2022,"C00806935",243936
"3641","S2OK00202",2022,"C00807677",243968
"3642","S2OK00210",2022,"C00808360",244020
"3643","S2OK00228",2022,"C00648915",244093
"3644","S2OK00236",2022,"C00811422",244440
"3645","S2OK00244",2022,"C00811828",244480
"3646","S2OK00251",2022,"C00813279",244659
"3647","S2OK00269",2022,"C00813352",244674
"3648","S2OK00277",2022,"C00813774",244739
"3649","S2OK00285",2022,"C00814566",244831
"3650","S2OK00301",2022,"C00819243",245342
"3651","S2OR00127",2022,"C00767020",239394
"3652","S2OR00135",2022,"C00778522",240728
"3653","S2OR00143",2022,"C00785204",241564
"3654","S2OR00150",2022,"C00788000",241824
"3655","S2OR00168",2022,"C00788463",241856
"3656","S2OR00176",2022,"C00804054",243515
"3657","S2OR00184",2022,"C00806414",243821
"3658","S2OR00192",2022,"C00813469",244703
"3659","S2OR00226",2022,"C00801167",244916
"3660","S2PA00307",2022,"C00740563",238908
"3661","S2PA00315",2022,"C00766105",239294
"3662","S2PA00323",2022,"C00767103",239405
"3663","S2PA00331",2022,"C00768671",239581
"3664","S2PA00349",2022,"C00768630",239602
